Serial_Id,name,price,year,Odometer_Reading,fuel,transmission,Mileage,Engine_No,Horse_Power,Seats
1209,Renault Pulse RxZ,2.7,2013,"67,000.00",Diesel,Manual,23.08,1461,63.12,5
1210,Maruti Zen Estilo LXI BS IV,1.95,2012,"32,500.00",Petrol,Manual,19,998,67.1,5
1211,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,6.5,2016,"72,000.00",Diesel,Manual,22.77,1498,98.59,5
1212,Honda City 1.5 S MT,3,2009,"69,000.00",Petrol,Manual,17,1497,118,5
1213,Audi Q7 2006-2020 4.2 TDI quattro,18.9,2011,"65,000.00",Diesel,Automatic,11.33,4134,335.2,7
1214,Nissan Terrano XV 110 PS,4.5,2014,120000,Diesel,Manual,19.01,1461,108.5,5
1215,Maruti Ritz VXi,3.8,2012,"40,000.00",Petrol,Manual,18.5,1197,85.8,5
1216,Maruti Wagon R VXI BS IV,2.25,2012,100000,Petrol,Manual,18.9,998,67.1,5
1217,Maruti Baleno Delta,6.24,2020,"1,500.00",Petrol,Manual,21.01,1197,81.8,5
1218,Ford Mustang V8,62,2017,"9,500.00",Petrol,Automatic,13,4951,395,4
1219,Hyundai Aura SX Option,9,2020,"4,500.00",Petrol,Manual,20.5,1197,81.86,5
1220,Audi A4 2.0 TDI 177  Premium Plus,12.75,2012,"23,994.00",Diesel,Automatic,17.11,1968,174.33,5
1221,Tata Safari Storme EX,5.85,2015,100000,Diesel,Manual,14,2179,138.1,7
1222,Hyundai Verna 1.6 SX CRDi (O),5.27,2014,"70,355.00",Diesel,Manual,22.32,1582,126.32,5
1223,Tata Indica DLS BSIII,1.5,2011,"32,000.00",Diesel,Manual,17.88,1405,48.21,5
1224,Maruti SX4 Vxi BSIV,3.9,2010,"60,000.00",Petrol,Manual,15.5,1586,103.3,5
1225,Tata Sumo EX,2.75,2012,120000,Diesel,Manual,15.3,2956,83.8,9
1226,Maruti Vitara Brezza VDi Option,7.2,2017,"40,000.00",Diesel,Manual,24.3,1248,88.5,5
1227,Maruti Vitara Brezza VDi Option,7.75,2018,"39,000.00",Diesel,Manual,24.3,1248,88.5,5
1228,Mahindra KUV100 NXT D75 K8 Dual Tone,6,2019,"17,000.00",Diesel,Manual,25.32,1198,77,6
1229,Honda Amaze S Petrol BSIV,6.5,2019,"10,000.00",Petrol,Manual,19.5,1199,88.76,5
1230,Mahindra KUV 100 mFALCON G80 K2 Plus,3.8,2017,"20,000.00",Petrol,Manual,18.15,1198,82,6
1231,Hyundai i20 1.2 Spotz,6,2018,"35,000.00",Petrol,Manual,18.6,1197,81.83,5
1232,Maruti Alto K10 LXI,2.44,2014,"52,000.00",Petrol,Manual,23.95,998,67.05,5
1233,Maruti Alto 800 LXI,2.25,2014,"50,080.00",Petrol,Manual,22.74,796,47.3,5
1234,Hyundai i10 Era,1.3,2010,"90,000.00",Petrol,Manual,19.81,1086,68.05,5
1235,Volkswagen Vento 1.5 TDI Highline AT,5.65,2015,"67,000.00",Diesel,Automatic,22.15,1498,108.6,5
1236,Maruti Celerio ZXI,4.5,2017,"20,000.00",Petrol,Manual,23.1,998,67.04,5
1237,Hyundai Creta 1.6 E Plus,9.2,2019,"39,000.00",Petrol,Manual,15.8,1591,121.3,5
1238,Mahindra Scorpio 1.99 S10,12.41,2017,"36,000.00",Diesel,Manual,15.4,1997,120,7
1239,Maruti Swift AMT VXI,6.3,2018,"40,000.00",Petrol,Automatic,22,1197,81.8,5
1240,Mahindra Supro VX 8 Str,5.3,2019,"35,000.00",Diesel,Manual,23.5,909,45,8
1241,Maruti Baleno Delta,6.1,2019,"18,458.00",Petrol,Manual,21.01,1197,81.8,5
1242,Chevrolet Sail LS ABS,4.3,2016,"70,000.00",Diesel,Manual,22.1,1248,74,5
1243,Volvo XC 90 D5 AWD,24,2015,"54,694.00",Diesel,Manual,11.1,2400,200,7
1244,Maruti Wagon R VXI 1.2 BSIV,2.99,2015,"18,650.00",Petrol,Manual,21.5,1197,81.8,5
1245,Honda City i-VTEC V,9.6,2019,"23,000.00",Petrol,Manual,17.4,1497,117.6,5
1246,Honda WR-V i-VTEC VX,7.75,2018,"24,000.00",Petrol,Manual,17.5,1199,88.7,5
1247,Mahindra XUV500 W10 AWD,13.21,2018,"40,000.00",Diesel,Manual,16,2179,140,7
1248,Mahindra XUV500 W4,7,2013,148736,Diesel,Manual,15.1,2179,140,7
1249,Honda City i VTEC CVT SV,6.8,2016,"80,000.00",Petrol,Automatic,18,1497,117.3,5
1250,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.51,2018,"10,000.00",Petrol,Manual,18.9,1197,81.86,5
1251,Maruti Vitara Brezza ZDi Plus Dual Tone,9.25,2017,"32,000.00",Diesel,Manual,24.3,1248,88.5,5
1252,Mahindra Xylo D4,6.9,2017,"80,000.00",Diesel,Manual,14.95,2489,93.7,7
1253,Hyundai Santro Xing GL CNG,2.5,2014,"55,000.00",CNG,Manual,17,1086,null ,5
1254,Renault Duster 110PS Diesel RxZ,2.95,2013,"95,000.00",Diesel,Manual,19.01,1461,108.45,5
1255,Maruti Swift Dzire VXI 1.2,6.35,2018,"20,000.00",Petrol,Manual,21.21,1197,81.8,5
1256,Mahindra TUV 300 T8 AMT,6.96,2017,"50,000.00",Diesel,Automatic,18.49,1493,100,7
1257,Mahindra Scorpio VLX 2WD AIRBAG BSIV,4,2010,186000,Diesel,Manual,12.05,2179,120,8
1258,Tata Tigor 1.2 Revotron XT,4.1,2018,"50,000.00",Petrol,Manual,20.3,1199,84,5
1259,Fiat Grande Punto EVO 1.3 Active,3.25,2014,"35,000.00",Diesel,Manual,21.2,1248,75,5
1260,Hyundai EON D Lite Plus,2.5,2018,"80,000.00",Petrol,Manual,21.1,814,55.2,5
1261,Audi A6 45 TFSI Premium Plus,46,2020,"3,000.00",Petrol,Automatic,17.01,1984,241.3,5
1262,BMW 7 Series 740Li Sedan,7.5,2008,"70,000.00",Petrol,Automatic,8.45,2979,321,5
1263,Maruti Ciaz VDi Plus SHVS,6.25,2015,"75,000.00",Diesel,Manual,28.09,1248,88.5,5
1264,Toyota Etios VD,4.75,2013,"67,500.00",Diesel,Manual,23.59,1364,67.04,5
1265,Toyota Fortuner 3.0 Diesel,8,2010,100000,Diesel,Manual,11.5,2982,171,7
1266,Chevrolet Spark 1.0 LT,1.75,2014,"20,000.00",Petrol,Manual,16.2,995,62.1,5
1267,Maruti Zen Estilo LXI BS IV,1.65,2013,100000,Petrol,Manual,19,998,67.1,5
1268,Hyundai Santro Xing GL Plus,1.25,2008,"69,000.00",Petrol,Manual,17.92,1086,62.1,5
1269,Hyundai Elantra CRDi SX,6.15,2013,"90,000.00",Diesel,Manual,22.7,1582,126.24,5
1270,Mahindra Scorpio S10 7 Seater,9,2015,120000,Diesel,Manual,15.4,2179,120,7
1271,Honda Amaze S Petrol BSIV,7.2,2020,"1,800.00",Petrol,Manual,19.5,1199,88.76,5
1272,Maruti Swift VDI,6.75,2018,"15,000.00",Diesel,Manual,28.4,1248,74,5
1273,Maruti Ritz VXI,2.2,2010,"49,000.00",Petrol,Manual,21.1,1197,85.8,5
1274,Skoda Rapid 1.6 MPI AT Style Black Package,6.5,2015,"35,000.00",Petrol,Automatic,14.3,1598,103.52,5
1275,Hyundai Xcent 1.2 VTVT S,5.5,2018,"35,000.00",Petrol,Manual,20.14,1197,81.86,5
1276,Toyota Innova 2.5 VX (Diesel) 7 Seater,10,2013,215000,Diesel,Manual,12.99,2494,100.6,7
1277,Maserati Ghibli Diesel BSIV,62,2016,"15,000.00",Diesel,Automatic,20.41,2987,271,5
1278,Nissan Terrano XE 85 PS,4.5,2014,"40,000.00",Diesel,Manual,20.45,1461,83.8,5
1279,Maruti Baleno Delta 1.2,6.1,2017,"23,200.00",Petrol,Manual,21.4,1197,83.1,5
1280,Hyundai Grand i10 CRDi Sportz,4,2016,"60,000.00",Diesel,Manual,24,1120,70,5
1281,Toyota Innova 2.5 G (Diesel) 8 Seater,8.5,2013,"40,000.00",Diesel,Manual,12.99,2494,100.6,8
1282,Volkswagen Polo 1.2 MPI Trendline,3.5,2015,"60,000.00",Petrol,Manual,16.47,1198,74,5
1283,Land Rover Range Rover Evoque 2.2L Pure,21,2012,"70,000.00",Diesel,Automatic,12.7,2179,187.7,5
1284,Tata Indigo LX BSIV,2.7,2013,"70,000.00",Diesel,Manual,23.03,1396,69,5
1285,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,3,2008,120000,Diesel,Manual,10.5,2609,120,9
1286,Mahindra Scorpio EX,5,2012,147000,Diesel,Manual,14,2523,75,8
1287,Renault Duster 85PS Diesel RxE Adventure,4.3,2014,"61,251.00",Diesel,Manual,20.45,1461,83.8,5
1288,Mahindra NuvoSport N6,6.5,2016,"70,000.00",Diesel,Manual,17.45,1493,100,7
1289,Ford Figo 1.2P Titanium MT,4.2,2016,"60,000.00",Petrol,Manual,18.16,1196,86.8,5
1290,Skoda Rapid 1.6 MPI AT Ambition,5,2012,120000,Petrol,Automatic,14.3,1598,105,5
1291,Toyota Platinum Etios 1.4 VXD,7,2017,120000,Diesel,Manual,23.59,1364,67.04,5
1292,Maruti Wagon R VXI Optional,4,2018,"50,000.00",Petrol,Manual,20.51,998,67.04,5
1293,Fiat Palio 1.2 ELX,0.95,2007,"60,000.00",Petrol,Manual,15.5,1242,null ,5
1294,Mercedes-Benz CLA 200 CDI Sport,19.5,2016,"38,000.00",Diesel,Automatic,17.9,2143,136,5
1295,Honda WR-V i-VTEC S,6.5,2017,"21,000.00",Petrol,Manual,17.5,1199,88.7,5
1296,Chevrolet Beat Diesel LT,2.2,2015,"30,000.00",Diesel,Manual,25.44,936,56.3,5
1297,Toyota Fortuner 4x4 MT,20,2016,"54,500.00",Diesel,Manual,12.55,2982,168.5,7
1298,Maruti Swift Vdi BSIII,1.7,2008,"70,000.00",Diesel,Manual,17.8,1248,75,5
1299,Mahindra Xylo Celebration Edition,5.5,2011,"80,000.00",Diesel,Manual,14,2498,112,7
1300,Honda City i VTEC VX,6.5,2015,"50,000.00",Petrol,Manual,17.4,1497,117.3,5
1301,Hyundai EON Era Plus,2,2013,"15,000.00",Petrol,Manual,21.1,814,55.2,5
1302,Maruti Alto K10 VXI Airbag,3.75,2019,"12,955.00",Petrol,Manual,23.95,998,67.1,5
1303,Hyundai i10 Era,1.9,2008,"92,000.00",Petrol,Manual,19.81,1086,68.05,5
1304,Ford Figo Diesel Titanium,1.73,2012,"80,000.00",Diesel,Manual,20,1399,68,5
1305,Skoda Rapid 1.5 TDI Active BSIV,6.5,2016,"80,000.00",Diesel,Manual,21.13,1498,108.6,5
1306,Skoda Fabia 1.4 MPI Elegance,1.69,2009,"58,000.00",Petrol,Manual,14.7,1390,85,5
1307,Maruti Swift AMT VXI BSIV,6.75,2019,"8,043.00",Petrol,Automatic,22,1197,81.8,5
1308,Honda Amaze S i-VTEC,4.75,2016,"35,118.00",Petrol,Manual,17.8,1198,86.7,5
1309,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,9,2018,"50,000.00",Diesel,Manual,25.1,1248,88.5,5
1310,Tata Safari 2005-2017 EX 4x2,6.75,2014,"56,000.00",Petrol,Manual,12,2092,127,7
1311,Maruti Celerio ZXI MT BSIV,4.8,2019,"10,000.00",Petrol,Manual,23.1,998,67.04,5
1312,Tata Indica Vista TDI LX,2.6,2012,120000,Diesel,Manual,19.4,1405,70,5
1313,Hyundai Creta 1.6 CRDi AT SX Plus,10.5,2016,"52,000.00",Diesel,Automatic,17.01,1582,126.2,5
1314,Maruti Wagon R VXI,4.1,2018,"16,631.00",Petrol,Manual,20.51,998,67.04,5
1315,Tata Indigo eLS BS IV,1.75,2013,"78,500.00",Diesel,Manual,25,1396,69.01,5
1316,Hyundai i20 Active 1.2,5.2,2017,"48,000.00",Petrol,Manual,17.19,1197,81.86,5
1317,Skoda Rapid 1.6 MPI AT Ambition Plus,2.39,2013,"50,000.00",Petrol,Automatic,14.3,1598,103.6,5
1318,Maruti Wagon R LX BS IV,2.48,2013,"58,000.00",Petrol,Manual,18.9,998,67.1,5
1319,Tata Safari Storme EX,8,2014,"50,000.00",Diesel,Manual,14,2179,138.1,7
1320,Hyundai i10 Sportz,3.65,2016,"47,000.00",Petrol,Manual,20.36,1197,78.9,5
1321,Honda Amaze S i-VTEC,4.7,2017,"58,900.00",Petrol,Manual,17.8,1198,86.7,5
1322,Volvo XC 90 D5 AT AWD,12,2010,"80,000.00",Diesel,Automatic,11.1,2400,200,7
1323,Maruti Swift VDI BSIV,4.11,2013,"37,000.00",Diesel,Manual,17.8,1248,null ,5
1324,Maruti Zen Estilo LXI BSIII,1.1,2007,"55,000.00",Petrol,Manual,18.2,998,67.1,5
1325,Hyundai Santro Asta BSIV,5.5,2019,"30,000.00",Petrol,Manual,20.3,1086,68,5
1326,Maruti Wagon R VXI Minor,1.99,2010,147626,Petrol,Manual,18.9,1061,67,5
1327,Hyundai i20 1.4 CRDi Sportz,3.68,2014,"67,300.00",Diesel,Manual,23,1396,90,5
1328,Renault Duster 110PS Diesel RxZ,5.5,2012,100000,Diesel,Manual,19.01,1461,108.45,5
1329,Hyundai Elantra CRDi SX AT,7.95,2015,"65,000.00",Diesel,Automatic,19.5,1582,126.24,5
1330,Maruti Swift Ldi BSIII,2.5,2010,160000,Diesel,Manual,17.8,1248,75,5
1331,Maruti Alto XCITE,1.7,2010,"43,000.00",Petrol,Manual,19.7,796,46.3,5
1332,Hyundai i20 1.2 Magna Executive,5.5,2017,"44,000.00",Petrol,Manual,18.6,1197,81.83,5
1333,Maruti Wagon R VXI BS IV,4,2012,"16,000.00",Petrol,Manual,18.9,998,67.1,5
1334,Skoda Rapid 1.5 TDI Elegance,5.5,2014,110000,Diesel,Manual,21.14,1498,103.52,5
1335,Datsun GO Anniversary Edition,3,2017,"20,000.00",Petrol,Manual,20.63,1198,67.06,5
1336,Mercedes-Benz E-Class E350 CDI Avantgrade,35,2016,"29,000.00",Diesel,Automatic,13,2987,265,5
1337,Maruti Ciaz VDi Option SHVS,6.65,2017,"63,500.00",Diesel,Manual,28.09,1248,88.5,5
1338,Hyundai EON Era,1.95,2011,"60,000.00",Petrol,Manual,21.1,814,55.2,5
1339,Maruti Ertiga ZDI,6.5,2012,"40,000.00",Diesel,Manual,20.77,1248,88.8,7
1340,Tata Indica DLE BSIII,0.8,2006,"40,000.00",Diesel,Manual,17.88,1396,52.8,5
1341,Hyundai Grand i10 Asta Option,4.55,2016,"46,000.00",Petrol,Manual,18.9,1197,82,5
1342,Chevrolet Beat LS,2.6,2012,"90,000.00",Petrol,Manual,18.6,1199,79.4,5
1343,Maruti Swift ZXI,4.5,2014,"70,000.00",Petrol,Manual,18.6,1197,85.8,5
1344,Hyundai Verna 1.6 SX,4.4,2012,"68,812.00",Diesel,Manual,22.32,1582,126.32,5
1345,Hyundai Santro Asta BSIV,5.5,2019,"5,000.00",Petrol,Manual,20.3,1086,68,5
1346,Maruti Swift Dzire VXI,4.2,2013,110000,Petrol,Manual,19.1,1197,85.8,5
1347,Renault Duster 110PS Diesel RxZ,4.5,2013,"56,000.00",Diesel,Manual,19.01,1461,108.45,5
1348,Renault Duster 110PS Diesel RxZ AMT,10,2017,"40,000.00",Diesel,Automatic,19.6,1461,108.45,5
1349,Maruti Swift Dzire VDI,3.3,2013,120000,Diesel,Manual,23.4,1248,74,5
1350,Ford Figo Diesel Titanium,2.75,2014,"57,000.00",Diesel,Manual,20,1399,68.05,5
1351,Hyundai EON Era Plus,2.35,2014,"42,000.00",Petrol,Manual,21.1,814,55.2,5
1352,Toyota Fortuner 2016-2021 2.7 2WD AT BSIV,27,2017,"50,000.00",Petrol,Automatic,10.26,2694,163.7,7
1353,Maruti 800 AC,1.2,2004,"70,000.00",Petrol,Manual,16.1,796,37,4
1354,Mahindra Bolero DI,2.55,2010,120000,Diesel,Manual,13.6,2523,63,7
1355,BMW 6 Series 640d Coupe,44.9,2015,"25,000.00",Diesel,Automatic,9.52,2993,313,4
1356,Renault Duster 85PS Diesel RxL Explore,4.5,2013,"61,000.00",Diesel,Manual,19.87,1461,83.8,5
1357,Honda Amaze S Petrol BSIV,6.51,2019,"23,000.00",Petrol,Manual,19.5,1199,88.76,5
1358,Maruti Ertiga 1.5 VDI,6.75,2016,"52,000.00",Diesel,Manual,24.2,1498,93.87,7
1359,Hyundai i20 1.4 CRDi Era,5.49,2017,"42,000.00",Diesel,Manual,23,1396,90,5
1360,Nissan Micra Diesel XV Premium,3,2011,"36,000.00",Diesel,Manual,23.08,1461,63.1,5
1361,Chevrolet Cruze LTZ,6.5,2014,"60,000.00",Diesel,Manual,17.9,1998,163.7,5
1362,Maruti Swift Dzire Tour 2012-2018 LDI,5.2,2017,"28,860.00",Diesel,Manual,23.4,1248,74,5
1363,Maruti Wagon R VXI,3.75,2016,"26,000.00",Petrol,Manual,18.9,998,67.1,5
1364,Mahindra Ingenio CRDe,3,2012,"30,000.00",Diesel,Manual,0,2489,null ,2
1365,Maruti Alto K10 2010-2014 VXI,2.25,2012,"10,000.00",Petrol,Manual,20.92,998,67.1,5
1366,Maruti Swift Dzire VXi,3.15,2011,"70,000.00",Petrol,Manual,17.5,1298,85.8,5
1367,Hyundai EON Era Plus,2.5,2015,"70,000.00",Petrol,Manual,21.1,814,55.2,5
1368,Tata Manza Aura (ABS) Quadrajet,2.19,2010,120000,Diesel,Manual,18.8,1248,90,5
1369,Maruti Swift Dzire VDI,6.5,2018,"20,000.00",Diesel,Manual,28.4,1248,74.02,5
1370,Maruti Baleno Alpha 1.3,5.1,2015,"63,000.00",Diesel,Manual,27.39,1248,74,5
1371,Maruti Swift VDI,3.5,2013,"90,145.00",Diesel,Manual,28.4,1248,74,5
1372,Honda Aord V6 AT,2.4,2007,"64,000.00",Petrol,Automatic,9,2997,218,5
1373,BMW X1 sDrive20d,12,2012,"50,000.00",Diesel,Automatic,17.05,1995,184,5
1374,Honda City i VTEC V,9,2016,"5,000.00",Petrol,Manual,17.8,1497,117.3,5
1375,Maruti SX4 ZDI,3.5,2012,"81,300.00",Diesel,Manual,21.5,1248,88.8,5
1376,Tata Nexon 1.2 Revotron XZ Plus,7,2018,"60,000.00",Petrol,Manual,17,1198,108.5,5
1377,Maruti Baleno Zeta 1.2,5.9,2017,"25,000.00",Petrol,Manual,21.4,1197,83.1,5
1378,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,18.25,2019,"31,999.00",Diesel,Automatic,11.36,2755,171.5,7
1379,Honda City 1.5 S MT,2.95,2009,"59,915.00",Petrol,Manual,17,1497,118,5
1380,Mahindra XUV500 W7 BSIV,14.5,2019,"31,000.00",Diesel,Manual,15.1,2179,152.87,7
1381,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,34.95,2014,"51,000.00",Diesel,Automatic,11.3,2987,254.8,7
1382,Hyundai i20 1.2 Spotz,5.84,2018,"50,000.00",Petrol,Manual,18.6,1197,81.83,5
1383,Hyundai i20 1.2 Asta,6.2,2018,"50,000.00",Petrol,Manual,18.6,1197,81.83,5
1384,Maruti Swift Dzire VXI,3.5,2015,120000,Petrol,Manual,20.85,1197,83.14,5
1385,Hyundai Grand i10 CRDi Sportz,3.65,2013,"32,000.00",Diesel,Manual,24,1120,70,5
1386,Hyundai EON Era Plus,2.5,2015,"30,000.00",Petrol,Manual,21.1,814,55.2,5
1387,Maruti Ertiga BSIV VXI,6.35,2016,"30,000.00",Petrol,Manual,17.5,1373,91.1,7
1388,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,8.51,2014,"54,800.00",Diesel,Manual,12.99,2494,100,7
1389,Hyundai Xcent 1.2 Kappa S,4,2016,"70,000.00",Petrol,Manual,19.1,1197,82,5
1390,Maruti Swift VXI,4.5,2013,"13,000.00",Petrol,Manual,18.6,1197,85.8,5
1391,Hyundai Xcent 1.1 CRDi SX,4.5,2016,227000,Diesel,Manual,24.4,1120,71,5
1392,Ford Ecosport 1.5 DV5 MT Trend,4.6,2014,"60,000.00",Diesel,Manual,22.7,1498,89.84,5
1393,Honda City i-VTEC S,8,2018,"41,000.00",Petrol,Manual,17.4,1497,117.3,5
1394,BMW 5 Series 520d,9.99,2011,"85,000.00",Diesel,Automatic,18.48,1995,177,5
1395,Hyundai i20 Asta Option 1.4 CRDi,5.4,2016,"55,000.00",Diesel,Manual,22.54,1396,88.73,5
1396,Maruti Swift Dzire VDI,4.8,2015,"80,000.00",Diesel,Manual,26.59,1248,74,5
1397,Tata Indica Vista Terra 1.4 TDI,2.5,2010,"19,600.00",Diesel,Manual,17,1405,71,5
1398,Maruti Swift Dzire VDI,4.5,2014,"60,000.00",Diesel,Manual,23.4,1248,74,5
1399,Mahindra Scorpio 1.99 S10 4WD,10.65,2016,"46,000.00",Diesel,Manual,15.4,1997,120,7
1400,Renault Duster 85PS Diesel RxS,7.3,2018,"77,000.00",Diesel,Manual,19.87,1461,83.8,5
1401,Toyota Innova 2.5 G (Diesel) 8 Seater,8.2,2015,"60,200.00",Diesel,Manual,12.99,2494,100.6,8
1402,Mercedes-Benz C-Class C 200 CGI Avantgarde,9,2011,"60,000.00",Petrol,Automatic,11.74,1796,186,5
1403,Renault KWID RXT 02 Anniversary Edition,3,2017,"30,000.00",Petrol,Manual,25.17,799,53.3,5
1404,Ford Ecosport 2015-2021 1.5 TDCi Trend BSIV,3.5,2013,"98,813.00",Diesel,Manual,22.77,1498,98.59,5
1405,Skoda Fabia 1.2 MPI Ambition Plus,2.9,2013,"36,000.00",Petrol,Manual,16.25,1198,75,5
1406,Mercedes-Benz GLA Class 200 Sport,29.35,2019,"16,000.00",Petrol,Automatic,13.7,1991,183,5
1407,Maruti Alto 800 LX,1.98,2016,120000,Petrol,Manual,22.74,796,47.3,5
1408,BMW 3 Series 320d Luxury Line,23.5,2017,"15,000.00",Diesel,Automatic,18.88,1995,184,5
1409,Maruti Swift Dzire VDI,4.01,2013,"80,000.00",Diesel,Manual,23.4,1248,74,5
1410,Ford Ecosport 2015-2021 1.5 Ti VCT MT Titanium BSIV,6.3,2016,"27,000.00",Petrol,Manual,15.85,1499,110.4,5
1411,Hyundai Verna VTVT 1.6 AT SX Option,12.5,2019,"4,000.00",Petrol,Automatic,17,1591,121.3,5
1412,Hyundai i20 Sportz Option 1.4 CRDi,4,2014,"60,000.00",Diesel,Manual,22.54,1396,88.73,5
1413,Maruti Swift VDI,4.5,2015,"45,000.00",Diesel,Manual,22.9,1248,74,5
1414,Volkswagen Vento 1.5 TDI Highline,4.35,2014,"95,000.00",Diesel,Manual,20.34,1498,103.2,5
1415,Honda BRV i-VTEC E MT,8.57,2018,"25,000.00",Petrol,Manual,15.4,1497,117.3,7
1416,Volkswagen Ameo 1.2 MPI Comfortline,5.5,2018,"25,000.00",Petrol,Manual,17,1198,73.75,5
1417,Maruti Swift VXI Optional,4.5,2015,"30,000.00",Petrol,Manual,20.4,1197,81.8,5
1418,Maruti Vitara Brezza ZDi Plus Dual Tone,8.25,2017,"79,000.00",Diesel,Manual,24.3,1248,88.5,5
1419,Hyundai Grand i10 Magna,4.04,2015,"50,283.00",Petrol,Manual,18.9,1197,82,5
1420,Honda City 1.5 S MT,3,2010,"80,000.00",Petrol,Manual,17,1497,118,5
1421,Hyundai i20 Asta 1.2,4.5,2014,110000,Petrol,Manual,18.5,1197,82.85,5
1422,Toyota Innova 2.5 V Diesel 7-seater,5,2007,200000,Diesel,Manual,12.8,2494,102,7
1423,Honda Jazz VX Diesel,4.5,2015,"65,000.00",Diesel,Manual,27.3,1498,98.6,5
1424,Datsun GO T BSIV,4.3,2018,"21,500.00",Petrol,Manual,20.63,1198,67,5
1425,Hyundai i20 1.2 Magna,2.6,2011,"52,000.00",Petrol,Manual,18.5,1197,80,5
1426,Maruti Alto 800 LXI,2.35,2016,"50,000.00",Petrol,Manual,22.74,796,47.3,5
1427,Maruti Baleno Delta 1.2,5.8,2018,"20,000.00",Petrol,Manual,21.4,1197,83.1,5
1428,Fiat Avventura Power Up 1.3 Emotion,6.9,2017,"15,000.00",Diesel,Manual,20.5,1248,91.72,5
1429,Volkswagen Vento 1.5 TDI Comfortline AT,6.4,2016,"60,000.00",Diesel,Automatic,21.5,1498,108.5,5
1430,Renault KWID 1.0,3.67,2018,"20,000.00",Petrol,Manual,23.01,999,67,5
1431,Datsun GO Plus T BSIV,4.25,2017,"24,000.00",Petrol,Manual,19.44,1198,67,7
1432,Maruti Swift Dzire ZDI Plus,7.4,2018,"60,000.00",Diesel,Manual,28.4,1248,74.02,5
1433,Tata Tiago 1.05 Revotorq XT,4,2017,"80,000.00",Diesel,Manual,27.28,1047,69,5
1434,Tata Indigo LX (TDI) BS III,1.5,2011,120000,Diesel,Manual,19.09,1396,69,5
1435,Maruti Swift Dzire LDI,3.9,2013,"45,000.00",Diesel,Manual,23.4,1248,74,5
1436,Toyota Corolla Altis VL AT,9.75,2016,"44,000.00",Petrol,Automatic,14.28,1798,138.03,5
1437,Maruti SX4 Vxi BSIV,2.1,2008,"44,000.00",Petrol,Manual,16.51,1586,103.2,5
1438,Tata Tiago 1.2 Revotron XZ Plus,5.7,2019,"15,000.00",Petrol,Manual,23.84,1199,84,5
1439,Hyundai Santro Sportz AMT,5.8,2019,"4,540.00",Petrol,Automatic,20.3,1086,68.07,5
1440,Tata Safari Storme LX,6.25,2015,"50,000.00",Diesel,Manual,14,2179,138.1,7
1441,Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.2,2018,"41,000.00",Petrol,Manual,18.9,1197,81.86,5
1442,Maruti Swift Dzire VDi,4.5,2014,"50,900.00",Diesel,Manual,19.3,1248,73.9,5
1443,Maruti Swift LXI Optional-O,4.5,2017,"55,000.00",Petrol,Manual,20.4,1197,83.11,5
1444,Maruti Swift VXI,4.25,2014,"75,727.00",Petrol,Manual,21.21,1197,81.8,5
1445,Maruti Baleno Alpha 1.2,6.8,2018,"20,000.00",Petrol,Manual,21.4,1197,83.1,5
1446,Hyundai i20 Magna Plus BSIV,6.25,2019,"20,000.00",Petrol,Manual,18.6,1197,81.86,5
1447,Audi A4 35 TDI Premium Plus,12.5,2013,"29,000.00",Diesel,Automatic,18.25,1968,187.74,5
1448,Maruti Swift VDI,3.49,2012,"62,000.00",Diesel,Manual,22.9,1248,74,5
1449,Maruti Alto K10 2010-2014 VXI,2.2,2013,"70,000.00",Petrol,Manual,20.92,998,67.1,5
1450,Honda City V MT,3.6,2010,"49,000.00",Petrol,Manual,17.4,1497,117.6,5
1451,Mahindra Scorpio VLX 2WD ABS AT BSIII,4.8,2011,137000,Diesel,Automatic,11.79,2179,120,8
1452,Tata Bolt Revotron XM,3.8,2016,"20,000.00",Petrol,Manual,17.57,1193,88.7,5
1453,Toyota Fortuner 4x2 Manual,14.75,2015,"96,000.00",Diesel,Manual,13,2982,168.5,7
1454,Mahindra Xylo E9,3.45,2012,"50,000.00",Diesel,Manual,13,2179,120,8
1455,Maruti Baleno Alpha,7.5,2019,"5,808.00",Petrol,Manual,21.01,1197,81.8,5
1456,Maruti Baleno Alpha 1.2,6.9,2017,"8,245.00",Petrol,Manual,21.4,1197,83.1,5
1457,Honda Jazz 1.5 VX i DTEC,7.2,2016,"73,000.00",Diesel,Manual,27.3,1498,98.6,5
1458,Fiat Abarth Punto EVO 1.4 T-Jet,5.5,2016,"35,000.00",Petrol,Manual,16.3,1368,145,5
1459,Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,5.3,2015,"69,997.00",Diesel,Manual,23,1498,98.96,5
1460,Maruti Vitara Brezza ZDi AMT,9.4,2019,"35,000.00",Diesel,Automatic,24.3,1248,88.5,5
1461,Tata Indica eLX,2.5,2011,"20,000.00",Diesel,Manual,25,1396,69,5
